dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:0000875,non-classical monocyte,2
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:0001044,"effector CD4-positive, alpha-beta T cell",4
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:0002340,luminal cell of prostate epithelium,178
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:0002341,basal cell of prostate epithelium,6038
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:0002399,CD1c-positive myeloid dendritic cell,29
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:1000296,epithelial cell of urethra,1306
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:1000304,fibroblast of connective tissue of nonglandular part of prostate,8
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:1000305,fibroblast of connective tissue of glandular part of prostate,8
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:1000487,smooth muscle cell of prostate,8
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,29-year-old human stage,European,CL:2000059,prostate gland microvascular endothelial cell,113
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000094,granulocyte,8
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000151,secretory cell,352
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000236,B cell,2
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000359,vascular associated smooth muscle cell,66
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000451,dendritic cell,14
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000669,pericyte cell,124
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000810,"CD4-positive, alpha-beta thymocyte",14
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000860,classical monocyte,2
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0000875,non-classical monocyte,5
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0001044,"effector CD4-positive, alpha-beta T cell",1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0002340,luminal cell of prostate epithelium,852
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0002341,basal cell of prostate epithelium,3202
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0002394,CD141-positive myeloid dendritic cell,1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:0002399,CD1c-positive myeloid dendritic cell,18
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:1000296,epithelial cell of urethra,540
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:1000304,fibroblast of connective tissue of nonglandular part of prostate,127
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:1000305,fibroblast of connective tissue of glandular part of prostate,230
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:1000487,smooth muscle cell of prostate,70
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,peripheral zone of prostate,UBERON:8410026,male,unknown,31-year-old human stage,European,CL:2000059,prostate gland microvascular endothelial cell,490
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000094,granulocyte,2
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000151,secretory cell,221
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000236,B cell,2
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000359,vascular associated smooth muscle cell,30
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000451,dendritic cell,25
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000669,pericyte cell,45
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000786,plasma cell,5
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000810,"CD4-positive, alpha-beta thymocyte",57
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000814,mature NK T cell,1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000860,classical monocyte,10
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0000875,non-classical monocyte,10
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0001044,"effector CD4-positive, alpha-beta T cell",9
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0001050,"effector CD8-positive, alpha-beta T cell",1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0002340,luminal cell of prostate epithelium,64
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0002341,basal cell of prostate epithelium,3944
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0002394,CD141-positive myeloid dendritic cell,1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:0002399,CD1c-positive myeloid dendritic cell,29
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:1000296,epithelial cell of urethra,3794
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:1000304,fibroblast of connective tissue of nonglandular part of prostate,22
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:1000305,fibroblast of connective tissue of glandular part of prostate,79
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:1000487,smooth muscle cell of prostate,27
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,29-year-old human stage,European,CL:2000059,prostate gland microvascular endothelial cell,348
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000094,granulocyte,7
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000151,secretory cell,890
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000359,vascular associated smooth muscle cell,42
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000451,dendritic cell,13
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000669,pericyte cell,87
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000810,"CD4-positive, alpha-beta thymocyte",3
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000814,mature NK T cell,1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0000875,non-classical monocyte,1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0001044,"effector CD4-positive, alpha-beta T cell",1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0002340,luminal cell of prostate epithelium,253
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0002341,basal cell of prostate epithelium,891
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0002394,CD141-positive myeloid dendritic cell,1
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:0002399,CD1c-positive myeloid dendritic cell,10
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:1000296,epithelial cell of urethra,942
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:1000304,fibroblast of connective tissue of nonglandular part of prostate,166
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:1000305,fibroblast of connective tissue of glandular part of prostate,367
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:1000487,smooth muscle cell of prostate,107
Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,transition zone of prostate,UBERON:8410025,male,unknown,31-year-old human stage,European,CL:2000059,prostate gland microvascular endothelial cell,596
