dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,53-year-old human stage,unknown,CL:0000158,club cell,679
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,53-year-old human stage,unknown,CL:0000160,goblet cell,446
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,53-year-old human stage,unknown,CL:0000646,basal cell,222
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,53-year-old human stage,unknown,CL:0005006,ionocyte,13
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000003,native cell,40
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000057,fibroblast,7
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000064,ciliated cell,392
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000151,secretory cell,2290
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000158,club cell,1489
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000160,goblet cell,155
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0000646,basal cell,2042
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,55-year-old human stage,unknown,CL:0005006,ionocyte,30
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000003,native cell,47
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000057,fibroblast,186
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000064,ciliated cell,1177
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000151,secretory cell,864
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000158,club cell,479
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000160,goblet cell,164
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0000646,basal cell,1318
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,bronchus,UBERON:0002185,male,unknown,67-year-old human stage,unknown,CL:0005006,ionocyte,40
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000003,native cell,55
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000057,fibroblast,190
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000064,ciliated cell,138
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000084,T cell,218
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000097,mast cell,1
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000115,endothelial cell,162
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000158,club cell,39
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000160,goblet cell,10
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000186,myofibroblast cell,5
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000235,macrophage,2618
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000236,B cell,8
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000451,dendritic cell,113
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000576,monocyte,615
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000623,natural killer cell,29
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000646,basal cell,24
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0000875,non-classical monocyte,33
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0001065,innate lymphoid cell,10
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0002139,endothelial cell of vascular tree,159
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,21-year-old human stage,European,CL:0002325,mammary alveolar cell,168
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,22-year-old human stage,unknown,CL:0000003,native cell,4300
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000003,native cell,13513
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000057,fibroblast,19
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000064,ciliated cell,194
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000077,mesothelial cell,7
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000097,mast cell,32
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000115,endothelial cell,187
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000158,club cell,14
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000160,goblet cell,39
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000186,myofibroblast cell,8
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000235,macrophage,80
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000236,B cell,15
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000451,dendritic cell,64
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000556,megakaryocyte,1
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000576,monocyte,33
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000623,natural killer cell,158
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000624,"CD4-positive, alpha-beta T cell",59
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000646,basal cell,14
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000669,pericyte cell,14
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000786,plasma cell,76
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000810,"CD4-positive, alpha-beta thymocyte",32
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000811,"CD8-positive, alpha-beta thymocyte",65
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000875,non-classical monocyte,68
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0000909,"CD8-positive, alpha-beta memory T cell",48
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0002139,endothelial cell of vascular tree,33
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:0002325,mammary alveolar cell,162
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,23-year-old human stage,unknown,CL:2000072,adipose microvascular endothelial cell,14
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000003,native cell,7
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000064,ciliated cell,15
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000084,T cell,35
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000097,mast cell,2
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000235,macrophage,578
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000236,B cell,17
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000451,dendritic cell,8
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000576,monocyte,20
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000623,natural killer cell,8
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0000875,non-classical monocyte,3
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0001065,innate lymphoid cell,1
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0002139,endothelial cell of vascular tree,2
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,25-year-old human stage,European,CL:0002325,mammary alveolar cell,4
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,29-year-old human stage,unknown,CL:0000003,native cell,5235
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000003,native cell,325
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000057,fibroblast,22
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000064,ciliated cell,250
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000066,epithelial cell,16
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000084,T cell,1788
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000097,mast cell,23
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000115,endothelial cell,395
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000186,myofibroblast cell,30
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000235,macrophage,2082
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000236,B cell,58
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000451,dendritic cell,12
Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,f72958f5-7f42-4ebb-98da-445b0c6de516,lung,UBERON:0002048,female,unknown,30-year-old human stage,unknown,CL:0000623,natural killer cell,249
